"id","url","name","posted_date","amenities","price","price_per_sq_ft","currency","description","seo_description","landmark_details","landmark_details/0","landmark_details/1","landmark_details/2","landmark_details/3","landmark_details/4","landmark_details/5","landmark_details/6","landmark_details/7","landmark_details/8","landmark","location","owner_name","company_name","carpet_area","land_area_unit","balconies","bathrooms","facing","floors","city_name","bedrooms","address","covered_area","carp_area_unit","cov_area_unit","operating_since","image_url"
"73192563","800-Sq-ft-Residential-Plot-FOR-Sale-Nelamangala-Road-in-Bangalore&id=4d423733313932353633"," Residential Plot for New Property in Urban Elite at Nelamangala Road","2024-06-07T04:25:39.000Z",,"3040000","3800","₹","Urban Elite - a space designed for the nature worshiper, and the connoisseur of fine living. Created to inspire you with the abundance of nature you can escape into, and the pleasures it offers - itâ??s that perfect getaway youâ??ve always reminisced about with fresh air that is rejuvenating, spaces to connect with loved ones, activities to keep you healthy, contemporary homes that are a reflection of you, and lifestyles that one can only dream of.","Discover this plot's excellent location within Urban Elite, adding to its appeal.",,,,,,,,,,,,"13.00938098,77.42515461","saurav",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/06/07/Project-Photo-8-Urban-Elite-Bangalore-5421457_900_1600_310_462.jpg"
"79641871","1200-Sq-ft-Residential-Plot-FOR-Sale-Kengeri-in-Bangalore&id=4d423739363431383731"," Residential Plot for New Property in Nischitha Rajathadri Green City at Kengeri","2025-09-01T00:10:35.000Z",,"4560000","3800","₹","9.3 acres BMRDABMICAPA Approved and RERA Registered Premium Project Mysuru road, 60,50,40  33 feet roads, Grand Arch Entrance, Beautifully designed 3 parks with Amphitheatre, Childrens play area, senior citizen sit out, Plaza, Gazebo, Mini Golf area, 3 Cricket Pitch, Volley ball, Pickle ball, Basket ball court, Semiopened Gym and etc..Underground Electricity, Sewage and Drainage System, STP Plant.","When it comes to plot, Kengeri presents the best options at an affordable price of ₹45.6 Lac. The plot spreads across 30 X 40 and features an area of 1200.0. Pay a booking amount of Rs 100000 and you are all set to purchse this residential plot. Situated ideally in Nischitha Rajathadri Green City, this plot offers a prime position. Owning this plot has the added benefit of garden/park. Locating the residential plot is quite easy through well-known landmarks, like mysore road hampapura. Prime location, facing 10m road.",,"19202|ICFAI University","19202|Jain International Residential School","19203|Kengeri Government Hospital","19203|H.K. Hospital","19210|Kengeri Police Station Bus Stop",,,,,"Mysore Road Hampapura","12.90266259,77.48123034","Madhusudhana",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/May/22/Photo_h180_w240/79641871_2_hatsAppImage20250401at10.43.04AM_180_240.jpeg"
"79968597","2400-Sq-ft-Residential-Plot-FOR-Sale-Nelamangala-Road-in-Bangalore&id=4d423739393638353937"," Residential Plot for New Property in Arvind Lakeview at Nelamangala Road","2025-09-08T17:35:51.000Z",,"10200000","4250","₹","Arvind Lakeview is an exclusive residential enclave offering BMRDA RERA approved plots in a scenic lakeside setting. Designed for those who seek peace and luxury, this project provides a nature-rich environment with modern amenities, ensuring a perfect balance of comfort and investment growth.","Positioned conveniently within Arvind Lakeview, this plot boasts an advantageous location.",,,,,,,,,,,,"13.00938098,77.42515461","Arvind Properties","Arvind Properties",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/06/12/Project-Photo-3-Arvind-Lakeview-Bangalore-5430121_900_1600_310_462.jpg"
"73041409","1200-Sq-ft-Residential-Plot-FOR-Sale-Devanahalli-in-Bangalore&id=4d423733303431343039"," Residential Plot for New Property in Rail Vihar at Devanahalli","2024-05-29T05:05:53.000Z",,"2394000","1995","₹","RAIL VIHAR carries the enchanting meaning of love, encapsulating the essence of affection and connection.The intention is to create a vibrant and inclusive environment that caters to the diverse needs of its residents. and why not? RAIL VIHAR is a Great word for light. Its not just about owning a piece of land; itâ??s about embracing a lifestyle that embodies elegance, convenience, and opulence. The emphasis on aesthetics, functionality, and environmental sustainability makes RAIL VIHAR a promising example of Upscale plotted development.","This plot is well-located within Rail Vihar.",,"19201|Drogher's Hub Supermarket","19201|Kiadb It Park","19202|Gangamma Circle Nalanda College","19202|Adarsha Institute of Technology Bangalore","19203|Akash Hospital","19203|Akash Medical College Hospital","19209|Kempegowda International Airport Bengaluru","19210|Airport Railway Station","19210|Devanahalli Bus Stop",,"13.24032816,77.71506051","V J Constructions",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/07/24/Project-Photo-6-Rail-Vihar-Bangalore-5421263_410_1440_310_462.jpg"
"78461581","1250-Sq-ft-Residential-Plot-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423738343631353831"," Residential Plot for New Property in Gajrajah Kaamdheno at Mysore Road","2025-09-03T17:35:53.000Z",,"3500000","2800","₹","Embrace the opportunity to own a slice of paradise in the heart of Bengaluru with Gajrajah Buildcon’s meticulously planned residential project, Kaamdheno. Nestled off Mysore Road, this BMRDA-approved development spans 6 acres, offering 98 thoughtfully designed plots that set the stage for a life of unparalleled comfort and luxury.","This plot enjoys a strategic location within Gajrajah Kaamdheno.",,"19202|Christ University Kengeri Campus","19202|Rv Engineering College","19210|Bangalore University Metro Station",,,,,,,,"12.90917257,77.47885648","Gajrajah Buildcon","Gajrajah Buildcon",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/03/19/Project-Photo-8-Gajrajah-Kaamdheno-Bangalore-5429419_900_1600_310_462.jpg"
"78949593","1200-Sq-ft-Residential-Plot-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423738393439353933"," Residential Plot for New Property in Modern Spaaces Ivy County Pristine Villa Plots at Sarjapur Road","2025-08-25T17:35:44.000Z",,"11638800","9699","₹","A premium plotted community spread across 50 acres, offering 658 villa plots. Choose a plot and build your dream home just the way you like it. The project also features a spacious 50,000 sq. ft. clubhouse and is located just off Gunjur–Varthur–Sarjapur Road. ","You can buy this plot with a booking amount of Rs 500000. Situated ideally in Modern Spaaces Ivy County Pristine Villa Plots, this plot offers a prime position.",,"19202|St Jeromes PU and Degree College","19202|St.Johns Medical College","19203|Columbia Asia Hospital Sarjapur Road",,,,,,,,"12.91235,77.680996","MODERN SPACES","Modern Spaces",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/12/05/Project-Photo-6-Ivy-County-Bangalore-5425155_928_1400_310_462.jpg"
"80021705","2100-Sq-ft-Residential-Plot-FOR-Sale-Yelahanka-in-Bangalore&id=4d423830303231373035"," Residential Plot for New Property in KNS Billore at Yelahanka","2025-09-07T17:35:57.000Z",,"10500000","5000","₹","KNS Billore Bangalore North is a RERA-registered housing society, which means all projects details are also available on state RERA website for end-users and investors. The RERA registration number of this project is PRM/KA/RERA/1251/472/PR/020724/006937","This plot is well-located within Kns Billore.",,"19201|The Galleria Mall","19201|Astra Zeneca","19202|Canadian International School","19202|Nagarjuna Pre University College","19203|Sapthagiri Super Speciality Clinic","19203|Amruth Poly Clinic","19210|Yalahanka Police Station Bus Stop","19210|Yelahanka Police Station Bus Stop",,,"13.12173909,77.59683857","KNS Porpworth LLP",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2024/09/27/Project-Photo-4-KNS-Billore-Bangalore-5423687_1067_1600_310_462.jpg"
"81158511","1250-Sq-ft-Residential-Plot-FOR-Sale-in-Bangalore&id=4d423831313538353131"," Residential Plot for Resale in ","2025-08-31T13:21:54.000Z","Bar/Lounge","10250000","8200","₹","easy accessible to 4 international schools and super markets","vistar are some of the noted landmarks that are situated close to this residential plot. Plot positioned on 15m road.",,,,,,,,,,,"vistar",,"R K Homes","RK Homes ",,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Aug/31/Photo_h180_w240/81158511_2_PropertyImage799-8753116267775_180_240.jpg"
"79337987","1500-Sq-ft-Residential-Plot-FOR-Sale-Devanahalli-in-Bangalore&id=4d423739333337393837"," Residential Plot for New Property in Assetz The Secret Lake at Devanahalli","2025-09-07T17:35:57.000Z",,"9090000","6060","₹","You can take your pick from our thoughtfully curated plots with high carpet area efficiency of ~72% * . Each a canvas of meticulous design, where serenity meets  efficiency to create your perfect sanctuary. Be it leisurely strolls amidst soft murmur of trees or lush green grass to sink your toes; be it a skating rink to keep the wheels rolling or a fitness studio to keep your morning regimen alive; your new home  by the lake caters to both quiet minds and wild hearts.","This plot enjoys a strategic location within Assetz The Secret Lake.",,"19201|Drogher's Hub Supermarket","19201|Kiadb It Park","19202|Akash Institutions","19202|Adarsha Institute of Technology Bangalore","19203|Akash Medical College Hospital","19203|Akash Hospital","19209|Kempegowda International Airport Bengaluru","19210|Akash Hospital Road","19210|Airport Railway Station",,"13.24032816,77.71506051","Assetz","Assetz Whitefield Homes Pvt. Ltd.",,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbimages/project/Photo_h310_w462/2025/05/09/Project-Photo-13-Assetz-The-Secret-Lake-Bangalore-5430751_900_1600_310_462.jpg"
"81200671","1200-Sq-ft-Residential-Plot-FOR-Sale-Meesaganahalli-in-Bangalore&id=4d423831323030363731"," Residential Plot for Resale in Meesaganahalli","2025-09-03T10:06:31.000Z",,"5400000","4500","₹","Sacn north city dc conversion and individual e katha 8 acre project total 164 plotsper sqt 4599 rs slightly negosiblebank loans availableready to registration and ready to construction.","When it comes to plot, Meesaganahalli presents the best options at an affordable price of ₹54 Lac. The plot spreads across 40 X 30 and features an area of 1200.0. The plot can be purchased at a viable booking amount of Rs 50000. Considering this plot offers you the advantage of overlooking main road. With kiadb tech park, bagalur to airport terminal 2 road, meesaganahalli. nearby, this residential plot enjoys a well-connected address. 100m road-facing plot.",,,,,,,,,,,"Kiadb tech park, bagalur to airport terminal 2 road, meesaganahalli.","13.16620383,77.66915358","PUSHPA",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81200671_7_hatsAppImage20250903at12.54.13PM6_180_240.jpeg"
"81200535","1200-Sq-ft-Residential-Plot-FOR-Sale-Magadi-Main-Road-in-Bangalore&id=4d423831323030353335"," Residential Plot for New Property in Magadi Main Road","2025-09-03T10:02:42.000Z",,"8398800","6999","₹","25g gold offer , underground sewage , underground EV, kavuari water connection","Owning this plot has the added benefit of main road, garden/park. Locating the residential plot is quite easy through well-known landmarks, like d group layout.",,"19202|Acharya s Bangalore Business School","19202|Brite College Of Nursing And Avk Group Of Institution",,,,,,,,"D group layout","12.96986775,77.4120635","thejashwini ",,,"12800",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81200535_2_1756893787178-7332_180_240.jpg"
"81201095","1500-Sq-ft-Residential-Plot-FOR-Sale-Mysore-Road-in-Bangalore&id=4d423831323031303935"," Residential Plot for Resale in LTG Aishwarya Indraprastha at Mysore Road","2025-09-03T10:27:23.000Z",,"6000000","4000","₹","1500 Sq-ft Residential Plot is available for Sale in Mysore Road, Bangalore for 60.0 Lac(s)","The plot can be purchased at a viable booking amount of Rs 200000. This plot enjoys a strategic location within Ltg Aishwarya Indraprastha. The number of floors that can be constructed on this residential land is 3. Prime 10m road plot.",,"19202|Rv Engineering College","19202|Christ University Kengeri Campus","19210|Bangalore University Metro Station",,,,,,,,"12.90917257,77.47885648","Devika Patil",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81201095_1_PropertyImage508-22357556374044_180_240.jpg"
"81202115","1200-Sq-ft-Residential-Plot-FOR-Sale-in-Bangalore&id=4d423831323032313135"," Residential Plot for Resale in ","2025-09-03T10:56:08.000Z",,"4800000","4000","₹","near by airport and nandi hills","You can hold this residential plot by reserving it now with a nominal booking of Rs 100000. The buyer can undertake the construction of 3 for construction floors on this land. nandi hills are some of the noted landmarks that are situated close to this residential plot. Prime 30m road plot.",,,,,,,,,,,"nandi hills",,"JalaJakShil",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81202115_3_PropertyImage182-4592862970561_180_240.jpg"
"81207375","3300-Sq-ft-Residential-Plot-FOR-Sale-Maranayakanahalli-in-Bangalore&id=4d423831323037333735"," Residential Plot for Resale in Maranayakanahalli","2025-09-03T16:05:16.000Z",,"20000000","6061","₹","Residential plot is available for sale. It is a good location property. Please contact for more details.",,,,,,,,,,,,,"13.16925761,77.64419614","Mayur",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/04/Photo_h180_w240/81207375_1_efb1a0bd30a491abc7b957c13dbf13b_180_240.JPG"
"81203023","1200-Sq-ft-Residential-Plot-FOR-Sale-Gollarapalya-Hosahalli-in-Bangalore&id=4d423831323033303233"," Residential Plot for Resale in Gollarapalya Hosahalli","2025-09-03T11:37:38.000Z",,"8400000","7000","₹","1200 Sq-ft Residential Plot is available for Sale in Gollarapalya Hosahalli, Bangalore for 84.0 Lac(s)","Pay a booking amount of Rs 100000 and you are all set to purchse this residential plot. The residential plot allows construction of up to 5 floors. Plot positioned on 30m road.",,,,,,,,,,,,"12.996371,77.477729","balaji",,,"12850",,,,,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/03/Photo_h180_w240/81203023_1_PropertyImage78-342216888714_180_240.jpg"
"81213591","1200-Sq-ft-Residential-Plot-FOR-Sale-BTM-Layout-in-Bangalore&id=4d423831323133353931"," Residential Plot for Resale in Btm Layout","2025-09-04T07:04:14.000Z",,"28000000","23333","₹","Residential plot is available for sale. It is a good location property. Please contact for more details.","This residential land allows the buyer to build 4 of floors. Owning this plot has the added benefit of garden/park.",,"19201|JKN Arcade","19201|Shoppers Stop","19202|Carmel Convent High School","19202|Kidzee","19203|Fortis Healthcare","19203|Rahmath Clinic","19210|Gangothri Circle","19210|Kranthiveera Sangolli Rayanna Railway Station",,,"12.91647778,77.61007946","Krishnaswamy",,,"12850",,,"South",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/06/Photo_h180_w240/81213591_3_BTMPhoto2_180_240.jpg"
"81212105","4800-Sq-ft-Residential-Plot-FOR-Sale-Banjara-Layout-in-Bangalore&id=4d423831323132313035"," Residential Plot for Resale in Banjara Layout","2025-09-04T06:19:17.000Z",,"50000000","10417","₹","Residential plot is available for sale. It is a good location property. Please contact for more details.","Take advantage of the building potential with 1 floors allowed for the plot.",,"19201|Bagmane Tech Park (","19202|Vibgyor High School, Horamavu","19202|Sunshine School","19203|Pranav Diagnostic Centre","19210|Baiyyappanahalli Cabin Railway Station",,,,,,"13.034068,77.667165","dev",,,"12850",,,"East",,"Bangalore",,"Bangalore, Karnataka",,,,,"https://img.staticmb.com/mbphoto/property/cropped_images/2025/Sep/04/Photo_h180_w240/81212105_8_hatsAppImage20250829at15.35.21637cb4c5_180_240.jpg"
